CUENTA;BILLING;NRO_FACTURA;SCH_START_DATE;SCH_END_DATE;BILL_NUMBER;ID_CONCEPTO;DESCRIPCION_CONCEPTO;CANTIDAD;MONTO_NETO;MONTO_IMPUESTOS;MONTO_TOTAL
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049497";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049497";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049497";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049497";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049514";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049514";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049514";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049514";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049514";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049514";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049514";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049514";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"SC025";"Mensajes Persona a Persona";"219";"109,5";"23";"132,5";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"50021";"Minutos Libres Utilizados";"21,14";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"50006";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"05481";"Minutos Libres Utilizados";"22,86";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"05442";"Estab. Llamadas Minutos Libres Utilizados";"53";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049528";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"SC025";"Mensajes Persona a Persona";"21";"10,5";"2,21";"12,71";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"05436";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"05437";"Estab. Llamadas Minutos Libres Utilizados";"10,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"05475";"Minutos Libres Utilizados";"6";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"05476";"Minutos Libres Utilizados";"17,27";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"50004";"Estab. Llamadas Minutos Libres Utilizados";"7";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"50019";"Minutos Libres Utilizados";"13,98";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049530";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049531";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049531";"05475";"Minutos Libres Utilizados";"1,23";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049531";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049531";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049531";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049531";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049531";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049531";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049539";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049539";"05436";"Estab. Llamadas Minutos Libres Utilizados";"3";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049539";"05475";"Minutos Libres Utilizados";"3,78";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049539";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049539";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049539";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049539";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049539";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049541";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049541";"05436";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049541";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049541";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049541";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049541";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049541";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049549";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049549";"05436";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049549";"05475";"Minutos Libres Utilizados";"1,42";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049549";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049549";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049549";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049549";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049549";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049553";"05475";"Minutos Libres Utilizados";",46";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049553";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049553";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049553";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049553";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049553";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049553";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049553";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049553";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"05476";"Minutos Libres Utilizados";"10,86";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"05437";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"SC025";"Mensajes Persona a Persona";"26";"13";"2,73";"15,73";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049556";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049558";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049558";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049558";"05437";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049558";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049558";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049558";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049558";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049558";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049561";"05437";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049561";"05436";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049561";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049561";"05476";"Minutos Libres Utilizados";",43";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049561";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049561";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049561";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049561";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049561";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049561";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"05442";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"05441";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"05480";"Minutos Libres Utilizados";",46";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049568";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049569";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049569";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049569";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049569";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049569";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049569";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049572";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049572";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049572";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049572";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049572";"SC025";"Mensajes Persona a Persona";"7";"3,5";",74";"4,24";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049572";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049572";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049572";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049572";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"05476";"Minutos Libres Utilizados";"6,54";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"05480";"Minutos Libres Utilizados";",11";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"50004";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"50019";"Minutos Libres Utilizados";"1,71";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"SC025";"Mensajes Persona a Persona";"41";"20,5";"4,31";"24,81";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"SD993";"Mensaje Consulta de Saldo";"1";",28";",06";",34";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"05437";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"05441";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049580";"05475";"Minutos Libres Utilizados";",27";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049582";"50019";"Minutos Libres Utilizados";"1,21";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049582";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049582";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049582";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049582";"50004";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049582";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049582";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049582";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049582";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049585";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049585";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049585";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049585";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049585";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049585";"50019";"Minutos Libres Utilizados";",78";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049585";"50004";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049585";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049585";"05436";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049585";"05475";"Minutos Libres Utilizados";",33";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049589";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049589";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049589";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049589";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049589";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049589";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049590";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049590";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049590";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049590";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049590";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049590";"05436";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049590";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"05475";"Minutos Libres Utilizados";"11,12";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"05437";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"50004";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"05436";"Estab. Llamadas Minutos Libres Utilizados";"5,5";"0";"0";"0";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049596";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27617";"44279671";"27/12/2015";"26/01/2016";"3875049607";"SC025";"Mensajes Persona a Persona";"15";"7,5";"1,58";"9,08";
