CUENTA;BILLING;NRO_FACTURA;SCH_START_DATE;SCH_END_DATE;BILL_NUMBER;ID_CONCEPTO;DESCRIPCION_CONCEPTO;CANTIDAD;MONTO_NETO;MONTO_IMPUESTOS;MONTO_TOTAL
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"05441";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"05442";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"50004";"Estab. Llamadas Minutos Libres Utilizados";"11,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"50019";"Minutos Libres Utilizados";"15,94";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049399";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"RMR18";"Mensajes Persona a Persona";"74";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"SC275";"Mensajes Multimedia";"2";"2";",42";"2,42";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"50019";"Minutos Libres Utilizados";"10,3";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"50004";"Estab. Llamadas Minutos Libres Utilizados";"5,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"05783";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"05476";"Minutos Libres Utilizados";"5,03";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"05475";"Minutos Libres Utilizados";",21";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"05437";"Estab. Llamadas Minutos Libres Utilizados";"3";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"05436";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"SEM02";"Pack 100 SMS";"31";"25";"5,25";"30,25";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049401";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"50021";"Minutos Libres Utilizados";"6,52";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"50019";"Minutos Libres Utilizados";"9,83";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"50006";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"50004";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"05481";"Minutos Libres Utilizados";"10,03";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"05476";"Minutos Libres Utilizados";"4,8";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"05475";"Minutos Libres Utilizados";"12,7";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"05442";"Estab. Llamadas Minutos Libres Utilizados";"7";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"05437";"Estab. Llamadas Minutos Libres Utilizados";"3,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"05436";"Estab. Llamadas Minutos Libres Utilizados";"5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"SC025";"Mensajes Persona a Persona";"19";"9,5";"2";"11,5";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049406";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"05436";"Estab. Llamadas Minutos Libres Utilizados";"5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"05437";"Estab. Llamadas Minutos Libres Utilizados";"16";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"05441";"Estab. Llamadas Minutos Libres Utilizados";"2";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"05442";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"05475";"Minutos Libres Utilizados";"7,15";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"05476";"Minutos Libres Utilizados";"41,02";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"05480";"Minutos Libres Utilizados";"4,36";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"05481";"Minutos Libres Utilizados";"1,97";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"50004";"Estab. Llamadas Minutos Libres Utilizados";"9,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"50019";"Minutos Libres Utilizados";"21,76";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"RMR18";"Mensajes Persona a Persona";"25";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049417";"SEM02";"Pack 100 SMS";"31";"25";"5,25";"30,25";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"50004";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"14524";"Minutos Libres Utilizados";",63";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"SC025";"Mensajes Persona a Persona";"6";"3";",63";"3,63";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"50019";"Minutos Libres Utilizados";"3,73";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"05436";"Estab. Llamadas Minutos Libres Utilizados";"3";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"05437";"Estab. Llamadas Minutos Libres Utilizados";"8,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"05783";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"05476";"Minutos Libres Utilizados";"5,46";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049425";"05475";"Minutos Libres Utilizados";"11,48";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"SC025";"Mensajes Persona a Persona";"21";"10,5";"2,21";"12,71";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"05475";"Minutos Libres Utilizados";",38";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"05437";"Estab. Llamadas Minutos Libres Utilizados";"12";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"05436";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"05476";"Minutos Libres Utilizados";"19,82";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049426";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"50019";"Minutos Libres Utilizados";"30,06";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"50004";"Estab. Llamadas Minutos Libres Utilizados";"10,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"05476";"Minutos Libres Utilizados";"72,04";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"05475";"Minutos Libres Utilizados";"23,33";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"05437";"Estab. Llamadas Minutos Libres Utilizados";"48,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"05436";"Estab. Llamadas Minutos Libres Utilizados";"14";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"SC025";"Mensajes Persona a Persona";"44";"22";"4,62";"26,62";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049428";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"05437";"Estab. Llamadas Minutos Libres Utilizados";"23";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"05475";"Minutos Libres Utilizados";"6,23";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"SC025";"Mensajes Persona a Persona";"2";"1";",21";"1,21";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"50019";"Minutos Libres Utilizados";"4,18";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"50004";"Estab. Llamadas Minutos Libres Utilizados";"6";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"05476";"Minutos Libres Utilizados";"3,04";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049430";"05436";"Estab. Llamadas Minutos Libres Utilizados";"5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"05437";"Estab. Llamadas Minutos Libres Utilizados";"7";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"05436";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"SC025";"Mensajes Persona a Persona";"21";"10,5";"2,21";"12,71";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"50019";"Minutos Libres Utilizados";",99";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"50006";"Estab. Llamadas Minutos Libres Utilizados";",5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"50004";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"05476";"Minutos Libres Utilizados";"11,51";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"50021";"Minutos Libres Utilizados";"1,61";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"05475";"Minutos Libres Utilizados";"5,24";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049438";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"PIL6P";"Proporcional Pack Internet Movil";"1";"3,23";",68";"3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"PIL6A";"Pack Internet Movil";"31";"100";"21";"121";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"SC025";"Mensajes Persona a Persona";"81";"40,5";"8,51";"49,01";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"SC275";"Mensajes Multimedia";"1";"1";",21";"1,21";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05437";"Estab. Llamadas Minutos Libres Utilizados";"20";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05441";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05442";"Estab. Llamadas Minutos Libres Utilizados";"6,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05443";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05476";"Minutos Libres Utilizados";"19,32";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05480";"Minutos Libres Utilizados";"7,81";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05481";"Minutos Libres Utilizados";"15,93";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05482";"Minutos Libres Utilizados";"1,6";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05815";"Estab. Llamadas Minutos Libres Utilizados";"3";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05816";"Minutos Libres Utilizados";"31,28";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05824";"Estab. Llamadas Minutos Libres Utilizados";"1";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"05825";"Minutos Libres Utilizados";"1,99";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"50004";"Estab. Llamadas Minutos Libres Utilizados";"2,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"50006";"Estab. Llamadas Minutos Libres Utilizados";"1,5";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"50019";"Minutos Libres Utilizados";"3,76";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"50021";"Minutos Libres Utilizados";"3,84";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"CCL07";"CCL07";"0";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"GPAC1";"Paquete Basico GSM";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"P163A";"Servicio Factura Digital";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049441";"RPN2A";"Claro Red Privada Virtual";"31";"12";"2,52";"14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049467";"CADM";"Cargos Administrativos";"31";"0";"0";"0";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049467";"BRP6V";"Bonificación RPV 100% siempre";"12";"-12";"-2,52";"-14,52";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049467";"BBMIP";"Proporcional Bonificacion Pack Internet Movil";"3,2258";"-3,23";"-,68";"-3,91";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049467";"00046";"Abono Adelantado";"31";"90";"18,9";"108,9";
"680714292";"27351";"33911666";"27/10/2015";"26/11/2015";"3875049467";"CCL07";"CCL07";"0";"0";"0";"0";
